ID,Htno,Subcode,Subname,Grade,Credits,
3581,18BQ1A0541,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3582,18BQ1A0541,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3583,18BQ1A0541,R1642053,MACHINE LEARNING,D,3,
3584,18BQ1A0541,R1642055,SEMINAR,O,2,
3585,18BQ1A0541,R1642056,PROJECT,O,10,
3586,18BQ1A0541,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3587,18BQ1A0542,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3588,18BQ1A0542,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3589,18BQ1A0542,R1642053,MACHINE LEARNING,D,3,
3590,18BQ1A0542,R1642055,SEMINAR,S,2,
3591,18BQ1A0542,R1642056,PROJECT,S,10,
3592,18BQ1A0542,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,F,0,
3593,18BQ1A0543,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3594,18BQ1A0543,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3595,18BQ1A0543,R1642053,MACHINE LEARNING,D,3,
3596,18BQ1A0543,R1642055,SEMINAR,S,2,
3597,18BQ1A0543,R1642056,PROJECT,S,10,
3598,18BQ1A0543,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3599,18BQ1A0544,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3600,18BQ1A0544,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3601,18BQ1A0544,R1642053,MACHINE LEARNING,D,3,
3602,18BQ1A0544,R1642055,SEMINAR,S,2,
3603,18BQ1A0544,R1642056,PROJECT,S,10,
3604,18BQ1A0544,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3605,18BQ1A0545,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),F,0,
3606,18BQ1A0545,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3607,18BQ1A0545,R1642053,MACHINE LEARNING,F,0,
3608,18BQ1A0545,R1642055,SEMINAR,S,2,
3609,18BQ1A0545,R1642056,PROJECT,S,10,
3610,18BQ1A0545,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3611,18BQ1A0546,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),F,0,
3612,18BQ1A0546,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3613,18BQ1A0546,R1642053,MACHINE LEARNING,C,3,
3614,18BQ1A0546,R1642055,SEMINAR,O,2,
3615,18BQ1A0546,R1642056,PROJECT,O,10,
3616,18BQ1A0546,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,F,0,
3617,18BQ1A0547,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3618,18BQ1A0547,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3619,18BQ1A0547,R1642053,MACHINE LEARNING,C,3,
3620,18BQ1A0547,R1642055,SEMINAR,O,2,
3621,18BQ1A0547,R1642056,PROJECT,O,10,
3622,18BQ1A0547,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3623,18BQ1A0548,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3624,18BQ1A0548,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3625,18BQ1A0548,R1642053,MACHINE LEARNING,B,3,
3626,18BQ1A0548,R1642055,SEMINAR,O,2,
3627,18BQ1A0548,R1642056,PROJECT,S,10,
3628,18BQ1A0548,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,B,3,
3629,18BQ1A0549,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),B,3,
3630,18BQ1A0549,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),A,3,
3631,18BQ1A0549,R1642053,MACHINE LEARNING,C,3,
3632,18BQ1A0549,R1642055,SEMINAR,O,2,
3633,18BQ1A0549,R1642056,PROJECT,O,10,
3634,18BQ1A0549,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,B,3,
3635,18BQ1A0550,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3636,18BQ1A0550,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3637,18BQ1A0550,R1642053,MACHINE LEARNING,C,3,
3638,18BQ1A0550,R1642055,SEMINAR,O,2,
3639,18BQ1A0550,R1642056,PROJECT,O,10,
3640,18BQ1A0550,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3641,18BQ1A0551,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),B,3,
3642,18BQ1A0551,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3643,18BQ1A0551,R1642053,MACHINE LEARNING,C,3,
3644,18BQ1A0551,R1642055,SEMINAR,O,2,
3645,18BQ1A0551,R1642056,PROJECT,O,10,
3646,18BQ1A0551,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3647,18BQ1A0552,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3648,18BQ1A0552,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3649,18BQ1A0552,R1642053,MACHINE LEARNING,B,3,
3650,18BQ1A0552,R1642055,SEMINAR,O,2,
3651,18BQ1A0552,R1642056,PROJECT,O,10,
3652,18BQ1A0552,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3653,18BQ1A0553,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),A,3,
3654,18BQ1A0553,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),A,3,
3655,18BQ1A0553,R1642053,MACHINE LEARNING,C,3,
3656,18BQ1A0553,R1642055,SEMINAR,O,2,
3657,18BQ1A0553,R1642056,PROJECT,O,10,
3658,18BQ1A0553,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,A,3,
3659,18BQ1A0554,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),F,0,
3660,18BQ1A0554,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3661,18BQ1A0554,R1642053,MACHINE LEARNING,C,3,
3662,18BQ1A0554,R1642055,SEMINAR,O,2,
3663,18BQ1A0554,R1642056,PROJECT,O,10,
3664,18BQ1A0554,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3665,18BQ1A0555,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3666,18BQ1A0555,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3667,18BQ1A0555,R1642053,MACHINE LEARNING,C,3,
3668,18BQ1A0555,R1642055,SEMINAR,O,2,
3669,18BQ1A0555,R1642056,PROJECT,O,10,
3670,18BQ1A0555,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3671,18BQ1A0556,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3672,18BQ1A0556,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3673,18BQ1A0556,R1642053,MACHINE LEARNING,C,3,
3674,18BQ1A0556,R1642055,SEMINAR,S,2,
3675,18BQ1A0556,R1642056,PROJECT,S,10,
3676,18BQ1A0556,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3677,18BQ1A0557,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3678,18BQ1A0557,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3679,18BQ1A0557,R1642053,MACHINE LEARNING,C,3,
3680,18BQ1A0557,R1642055,SEMINAR,O,2,
3681,18BQ1A0557,R1642056,PROJECT,O,10,
3682,18BQ1A0557,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,B,3,
3683,18BQ1A0558,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3684,18BQ1A0558,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3685,18BQ1A0558,R1642053,MACHINE LEARNING,C,3,
3686,18BQ1A0558,R1642055,SEMINAR,O,2,
3687,18BQ1A0558,R1642056,PROJECT,O,10,
3688,18BQ1A0558,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3689,18BQ1A0559,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3690,18BQ1A0559,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3691,18BQ1A0559,R1642053,MACHINE LEARNING,C,3,
3692,18BQ1A0559,R1642055,SEMINAR,O,2,
3693,18BQ1A0559,R1642056,PROJECT,O,10,
3694,18BQ1A0559,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3695,18BQ1A0560,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3696,18BQ1A0560,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3697,18BQ1A0560,R1642053,MACHINE LEARNING,B,3,
3698,18BQ1A0560,R1642055,SEMINAR,O,2,
3699,18BQ1A0560,R1642056,PROJECT,O,10,
3700,18BQ1A0560,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3701,18BQ1A0561,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),A,3,
3702,18BQ1A0561,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),A,3,
3703,18BQ1A0561,R1642053,MACHINE LEARNING,C,3,
3704,18BQ1A0561,R1642055,SEMINAR,O,2,
3705,18BQ1A0561,R1642056,PROJECT,O,10,
3706,18BQ1A0561,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,B,3,
3707,18BQ1A0562,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),F,0,
3708,18BQ1A0562,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3709,18BQ1A0562,R1642053,MACHINE LEARNING,C,3,
3710,18BQ1A0562,R1642055,SEMINAR,O,2,
3711,18BQ1A0562,R1642056,PROJECT,O,10,
3712,18BQ1A0562,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3713,18BQ1A0563,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3714,18BQ1A0563,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3715,18BQ1A0563,R1642053,MACHINE LEARNING,C,3,
3716,18BQ1A0563,R1642055,SEMINAR,S,2,
3717,18BQ1A0563,R1642056,PROJECT,O,10,
3718,18BQ1A0563,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3719,18BQ1A0564,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3720,18BQ1A0564,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3721,18BQ1A0564,R1642053,MACHINE LEARNING,B,3,
3722,18BQ1A0564,R1642055,SEMINAR,O,2,
3723,18BQ1A0564,R1642056,PROJECT,O,10,
3724,18BQ1A0564,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3725,18BQ1A0565,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),F,0,
3726,18BQ1A0565,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3727,18BQ1A0565,R1642053,MACHINE LEARNING,F,0,
3728,18BQ1A0565,R1642055,SEMINAR,O,2,
3729,18BQ1A0565,R1642056,PROJECT,O,10,
3730,18BQ1A0565,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3731,18BQ1A0566,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3732,18BQ1A0566,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3733,18BQ1A0566,R1642053,MACHINE LEARNING,C,3,
3734,18BQ1A0566,R1642055,SEMINAR,S,2,
3735,18BQ1A0566,R1642056,PROJECT,S,10,
3736,18BQ1A0566,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,F,0,
3737,18BQ1A0568,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3738,18BQ1A0568,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3739,18BQ1A0568,R1642053,MACHINE LEARNING,D,3,
3740,18BQ1A0568,R1642055,SEMINAR,O,2,
3741,18BQ1A0568,R1642056,PROJECT,O,10,
3742,18BQ1A0568,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3743,18BQ1A0569,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),B,3,
3744,18BQ1A0569,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3745,18BQ1A0569,R1642053,MACHINE LEARNING,B,3,
3746,18BQ1A0569,R1642055,SEMINAR,O,2,
3747,18BQ1A0569,R1642056,PROJECT,O,10,
3748,18BQ1A0569,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3749,18BQ1A0570,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3750,18BQ1A0570,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),S,3,
3751,18BQ1A0570,R1642053,MACHINE LEARNING,D,3,
3752,18BQ1A0570,R1642055,SEMINAR,O,2,
3753,18BQ1A0570,R1642056,PROJECT,O,10,
3754,18BQ1A0570,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,B,3,
3755,18BQ1A0571,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),B,3,
3756,18BQ1A0571,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3757,18BQ1A0571,R1642053,MACHINE LEARNING,C,3,
3758,18BQ1A0571,R1642055,SEMINAR,O,2,
3759,18BQ1A0571,R1642056,PROJECT,O,10,
3760,18BQ1A0571,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3761,18BQ1A0572,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3762,18BQ1A0572,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3763,18BQ1A0572,R1642053,MACHINE LEARNING,C,3,
3764,18BQ1A0572,R1642055,SEMINAR,S,2,
3765,18BQ1A0572,R1642056,PROJECT,O,10,
3766,18BQ1A0572,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3767,18BQ1A0573,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3768,18BQ1A0573,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3769,18BQ1A0573,R1642053,MACHINE LEARNING,D,3,
3770,18BQ1A0573,R1642055,SEMINAR,S,2,
3771,18BQ1A0573,R1642056,PROJECT,S,10,
3772,18BQ1A0573,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3773,18BQ1A0574,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),F,0,
3774,18BQ1A0574,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3775,18BQ1A0574,R1642053,MACHINE LEARNING,D,3,
3776,18BQ1A0574,R1642055,SEMINAR,S,2,
3777,18BQ1A0574,R1642056,PROJECT,O,10,
3778,18BQ1A0574,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3779,18BQ1A0575,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3780,18BQ1A0575,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3781,18BQ1A0575,R1642053,MACHINE LEARNING,C,3,
3782,18BQ1A0575,R1642055,SEMINAR,S,2,
3783,18BQ1A0575,R1642056,PROJECT,S,10,
3784,18BQ1A0575,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3785,18BQ1A0576,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3786,18BQ1A0576,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3787,18BQ1A0576,R1642053,MACHINE LEARNING,D,3,
3788,18BQ1A0576,R1642055,SEMINAR,S,2,
3789,18BQ1A0576,R1642056,PROJECT,O,10,
3790,18BQ1A0576,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3791,18BQ1A0577,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3792,18BQ1A0577,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3793,18BQ1A0577,R1642053,MACHINE LEARNING,C,3,
3794,18BQ1A0577,R1642055,SEMINAR,S,2,
3795,18BQ1A0577,R1642056,PROJECT,S,10,
3796,18BQ1A0577,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,F,0,
3797,18BQ1A0578,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3798,18BQ1A0578,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),A,3,
3799,18BQ1A0578,R1642053,MACHINE LEARNING,D,3,
3800,18BQ1A0578,R1642055,SEMINAR,O,2,
3801,18BQ1A0578,R1642056,PROJECT,O,10,
3802,18BQ1A0578,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,B,3,
3803,18BQ1A0579,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),B,3,
3804,18BQ1A0579,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),A,3,
3805,18BQ1A0579,R1642053,MACHINE LEARNING,C,3,
3806,18BQ1A0579,R1642055,SEMINAR,O,2,
3807,18BQ1A0579,R1642056,PROJECT,O,10,
3808,18BQ1A0579,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3809,18BQ1A0580,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),B,3,
3810,18BQ1A0580,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3811,18BQ1A0580,R1642053,MACHINE LEARNING,D,3,
3812,18BQ1A0580,R1642055,SEMINAR,O,2,
3813,18BQ1A0580,R1642056,PROJECT,O,10,
3814,18BQ1A0580,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,B,3,
3815,18BQ1A0581,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3816,18BQ1A0581,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3817,18BQ1A0581,R1642053,MACHINE LEARNING,C,3,
3818,18BQ1A0581,R1642055,SEMINAR,O,2,
3819,18BQ1A0581,R1642056,PROJECT,O,10,
3820,18BQ1A0581,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3821,18BQ1A0582,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),F,0,
3822,18BQ1A0582,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3823,18BQ1A0582,R1642053,MACHINE LEARNING,F,0,
3824,18BQ1A0582,R1642055,SEMINAR,S,2,
3825,18BQ1A0582,R1642056,PROJECT,S,10,
3826,18BQ1A0582,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3827,18BQ1A0584,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),B,3,
3828,18BQ1A0584,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3829,18BQ1A0584,R1642053,MACHINE LEARNING,C,3,
3830,18BQ1A0584,R1642055,SEMINAR,O,2,
3831,18BQ1A0584,R1642056,PROJECT,O,10,
3832,18BQ1A0584,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,F,0,
3833,18BQ1A0585,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3834,18BQ1A0585,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3835,18BQ1A0585,R1642053,MACHINE LEARNING,D,3,
3836,18BQ1A0585,R1642055,SEMINAR,S,2,
3837,18BQ1A0585,R1642056,PROJECT,O,10,
3838,18BQ1A0585,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3839,18BQ1A0586,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),F,0,
3840,18BQ1A0586,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3841,18BQ1A0586,R1642053,MACHINE LEARNING,F,0,
3842,18BQ1A0586,R1642055,SEMINAR,S,2,
3843,18BQ1A0586,R1642056,PROJECT,S,10,
3844,18BQ1A0586,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,F,0,
3845,18BQ1A0587,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3846,18BQ1A0587,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3847,18BQ1A0587,R1642053,MACHINE LEARNING,F,0,
3848,18BQ1A0587,R1642055,SEMINAR,S,2,
3849,18BQ1A0587,R1642056,PROJECT,S,10,
3850,18BQ1A0587,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3851,18BQ1A0588,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3852,18BQ1A0588,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3853,18BQ1A0588,R1642053,MACHINE LEARNING,D,3,
3854,18BQ1A0588,R1642055,SEMINAR,S,2,
3855,18BQ1A0588,R1642056,PROJECT,S,10,
3856,18BQ1A0588,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3857,18BQ1A0589,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3858,18BQ1A0589,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3859,18BQ1A0589,R1642053,MACHINE LEARNING,D,3,
3860,18BQ1A0589,R1642055,SEMINAR,S,2,
3861,18BQ1A0589,R1642056,PROJECT,S,10,
3862,18BQ1A0589,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3863,18BQ1A0590,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3864,18BQ1A0590,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3865,18BQ1A0590,R1642053,MACHINE LEARNING,C,3,
3866,18BQ1A0590,R1642055,SEMINAR,O,2,
3867,18BQ1A0590,R1642056,PROJECT,S,10,
3868,18BQ1A0590,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3869,18BQ1A0591,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3870,18BQ1A0591,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3871,18BQ1A0591,R1642053,MACHINE LEARNING,D,3,
3872,18BQ1A0591,R1642055,SEMINAR,O,2,
3873,18BQ1A0591,R1642056,PROJECT,O,10,
3874,18BQ1A0591,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3875,18BQ1A0592,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3876,18BQ1A0592,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3877,18BQ1A0592,R1642053,MACHINE LEARNING,D,3,
3878,18BQ1A0592,R1642055,SEMINAR,S,2,
3879,18BQ1A0592,R1642056,PROJECT,S,10,
3880,18BQ1A0592,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3881,18BQ1A0593,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),B,3,
3882,18BQ1A0593,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
3883,18BQ1A0593,R1642053,MACHINE LEARNING,D,3,
3884,18BQ1A0593,R1642055,SEMINAR,S,2,
3885,18BQ1A0593,R1642056,PROJECT,O,10,
3886,18BQ1A0593,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
3887,18BQ1A0594,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3888,18BQ1A0594,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3889,18BQ1A0594,R1642053,MACHINE LEARNING,C,3,
3890,18BQ1A0594,R1642055,SEMINAR,S,2,
3891,18BQ1A0594,R1642056,PROJECT,S,10,
3892,18BQ1A0594,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3893,18BQ1A0595,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3894,18BQ1A0595,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3895,18BQ1A0595,R1642053,MACHINE LEARNING,D,3,
3896,18BQ1A0595,R1642055,SEMINAR,O,2,
3897,18BQ1A0595,R1642056,PROJECT,O,10,
3898,18BQ1A0595,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,B,3,
3899,18BQ1A0596,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),F,0,
3900,18BQ1A0596,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
3901,18BQ1A0596,R1642053,MACHINE LEARNING,C,3,
3902,18BQ1A0596,R1642055,SEMINAR,O,2,
3903,18BQ1A0596,R1642056,PROJECT,O,10,
3904,18BQ1A0596,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,B,3,
3905,18BQ1A0597,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3906,18BQ1A0597,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3907,18BQ1A0597,R1642053,MACHINE LEARNING,C,3,
3908,18BQ1A0597,R1642055,SEMINAR,O,2,
3909,18BQ1A0597,R1642056,PROJECT,O,10,
3910,18BQ1A0597,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3911,18BQ1A0598,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
3912,18BQ1A0598,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
3913,18BQ1A0598,R1642053,MACHINE LEARNING,C,3,
3914,18BQ1A0598,R1642055,SEMINAR,S,2,
3915,18BQ1A0598,R1642056,PROJECT,O,10,
3916,18BQ1A0598,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
3917,18BQ1A0599,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
3918,18BQ1A0599,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),A,3,
3919,18BQ1A0599,R1642053,MACHINE LEARNING,D,3,
3920,18BQ1A0599,R1642055,SEMINAR,O,2,
3921,18BQ1A0599,R1642056,PROJECT,O,10,
3922,18BQ1A0599,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,C,3,
